time,src,dst,type,bytes,id,seq,ttl
1154.195627,192.168.200.2,192.168.200.1,request,1042,1,60,128
1154.197929,192.168.200.1,192.168.200.2,request,1042,1,60,128
1155.209716,192.168.200.2,192.168.200.1,request,1042,1,61,128
1155.212018,192.168.200.1,192.168.200.2,request,1042,1,61,128
1156.214344,192.168.200.2,192.168.200.1,request,1042,1,62,128
1156.216631,192.168.200.1,192.168.200.2,request,1042,1,62,128
1166.070338,192.168.200.2,192.168.200.1,request,342,1,63,128
1166.072182,192.168.200.1,192.168.200.2,request,342,1,63,128
1167.087484,192.168.200.2,192.168.200.1,request,342,1,64,128
1167.089361,192.168.200.1,192.168.200.2,request,342,1,64,128
1168.101978,192.168.200.2,192.168.200.1,request,342,1,65,128
1168.103781,192.168.200.1,192.168.200.2,request,342,1,65,128
1169.106541,192.168.200.2,192.168.200.1,request,342,1,66,128
1169.108371,192.168.200.1,192.168.200.2,request,342,1,66,128
1170.109988,192.168.200.2,192.168.200.1,request,342,1,67,128
1170.11183,192.168.200.1,192.168.200.2,request,342,1,67,128
1171.116943,192.168.200.2,192.168.200.1,request,342,1,68,128
1171.118785,192.168.200.1,192.168.200.2,request,342,1,68,128
1172.135931,192.168.200.2,192.168.200.1,request,342,1,69,128
1172.137789,192.168.200.1,192.168.200.2,request,342,1,69,128
1173.147913,192.168.200.2,192.168.200.1,request,342,1,70,128
1173.149752,192.168.200.1,192.168.200.2,request,342,1,70,128
1174.155078,192.168.200.2,192.168.200.1,request,342,1,71,128
1174.156932,192.168.200.1,192.168.200.2,request,342,1,71,128
1175.167811,192.168.200.2,192.168.200.1,request,342,1,72,128
1175.169638,192.168.200.1,192.168.200.2,request,342,1,72,128
1176.171712,192.168.200.2,192.168.200.1,request,342,1,73,128
1176.17356,192.168.200.1,192.168.200.2,request,342,1,73,128
1182.517838,192.168.200.1,192.168.200.2,request,442,1,64,128
1182.517889,192.168.200.2,192.168.200.1,request,442,1,64,128
1183.522977,192.168.200.1,192.168.200.2,request,442,1,65,128
1183.523039,192.168.200.2,192.168.200.1,request,442,1,65,128
1184.528961,192.168.200.1,192.168.200.2,request,442,1,66,128
1184.529027,192.168.200.2,192.168.200.1,request,442,1,66,128
1185.531961,192.168.200.1,192.168.200.2,request,442,1,67,128
1185.532022,192.168.200.2,192.168.200.1,request,442,1,67,128
1186.548171,192.168.200.1,192.168.200.2,request,442,1,68,128
1186.548224,192.168.200.2,192.168.200.1,request,442,1,68,128
1187.560894,192.168.200.1,192.168.200.2,request,442,1,69,128
1187.560945,192.168.200.2,192.168.200.1,request,442,1,69,128
1188.57265,192.168.200.1,192.168.200.2,request,442,1,70,128
1188.5727,192.168.200.2,192.168.200.1,request,442,1,70,128
1189.576225,192.168.200.1,192.168.200.2,request,442,1,71,128
1189.576276,192.168.200.2,192.168.200.1,request,442,1,71,128
1190.589003,192.168.200.1,192.168.200.2,request,442,1,72,128
1190.589055,192.168.200.2,192.168.200.1,request,442,1,72,128
1307.538744,192.168.100.1,192.168.200.2,request,122,1,175,126
1307.538801,192.168.200.2,192.168.100.1,request,122,1,175,128
1308.551919,192.168.100.1,192.168.200.2,request,122,1,176,126
1308.551967,192.168.200.2,192.168.100.1,request,122,1,176,128
1309.567453,192.168.100.1,192.168.200.2,request,122,1,177,126
1309.567502,192.168.200.2,192.168.100.1,request,122,1,177,128
1310.583161,192.168.100.1,192.168.200.2,request,122,1,178,126
1310.58321,192.168.200.2,192.168.100.1,request,122,1,178,128
1311.598829,192.168.100.1,192.168.200.2,request,122,1,179,126
1311.598877,192.168.200.2,192.168.100.1,request,122,1,179,128
1312.614452,192.168.100.1,192.168.200.2,request,122,1,180,126
1312.6145,192.168.200.2,192.168.100.1,request,122,1,180,128
1313.630037,192.168.100.1,192.168.200.2,request,122,1,181,126
1313.630086,192.168.200.2,192.168.100.1,request,122,1,181,128
1314.64557,192.168.100.1,192.168.200.2,request,122,1,182,126
1314.645619,192.168.200.2,192.168.100.1,request,122,1,182,128
1315.661419,192.168.100.1,192.168.200.2,request,122,1,183,126
1315.661468,192.168.200.2,192.168.100.1,request,122,1,183,128
1316.676951,192.168.100.1,192.168.200.2,request,122,1,184,126
1316.676998,192.168.200.2,192.168.100.1,request,122,1,184,128
1317.692686,192.168.100.1,192.168.200.2,request,122,1,185,126
1317.692738,192.168.200.2,192.168.100.1,request,122,1,185,128
1318.261124,192.168.100.2,192.168.200.2,request,242,1,200,126
1318.261176,192.168.200.2,192.168.100.2,request,242,1,200,128
1318.708222,192.168.100.1,192.168.200.2,request,122,1,186,126
1318.708271,192.168.200.2,192.168.100.1,request,122,1,186,128
1319.266326,192.168.100.2,192.168.200.2,request,242,1,201,126
1319.266385,192.168.200.2,192.168.100.2,request,242,1,201,128
1319.723848,192.168.100.1,192.168.200.2,request,122,1,187,126
1319.723895,192.168.200.2,192.168.100.1,request,122,1,187,128
1320.282074,192.168.100.2,192.168.200.2,request,242,1,202,126
1320.282123,192.168.200.2,192.168.100.2,request,242,1,202,128
1320.739512,192.168.100.1,192.168.200.2,request,122,1,188,126
1320.739562,192.168.200.2,192.168.100.1,request,122,1,188,128
1321.297633,192.168.100.2,192.168.200.2,request,242,1,203,126
1321.297683,192.168.200.2,192.168.100.2,request,242,1,203,128
1321.755142,192.168.100.1,192.168.200.2,request,122,1,189,126
1321.755189,192.168.200.2,192.168.100.1,request,122,1,189,128
1322.313241,192.168.100.2,192.168.200.2,request,242,1,204,126
1322.313292,192.168.200.2,192.168.100.2,request,242,1,204,128
1322.770803,192.168.100.1,192.168.200.2,request,122,1,190,126
1322.770853,192.168.200.2,192.168.100.1,request,122,1,190,128
1323.328929,192.168.100.2,192.168.200.2,request,242,1,205,126
1323.328978,192.168.200.2,192.168.100.2,request,242,1,205,128
1323.786416,192.168.100.1,192.168.200.2,request,122,1,191,126
1323.786466,192.168.200.2,192.168.100.1,request,122,1,191,128
1324.344543,192.168.100.2,192.168.200.2,request,242,1,206,126
1324.344604,192.168.200.2,192.168.100.2,request,242,1,206,128
1324.802123,192.168.100.1,192.168.200.2,request,122,1,192,126
1324.802171,192.168.200.2,192.168.100.1,request,122,1,192,128
1325.817749,192.168.100.1,192.168.200.2,request,122,1,193,126
1325.817799,192.168.200.2,192.168.100.1,request,122,1,193,128
1326.833438,192.168.100.1,192.168.200.2,request,122,1,194,126
1326.833486,192.168.200.2,192.168.100.1,request,122,1,194,128
1327.848981,192.168.100.1,192.168.200.2,request,122,1,195,126
1327.849039,192.168.200.2,192.168.100.1,request,122,1,195,128
1328.864718,192.168.100.1,192.168.200.2,request,122,1,196,126
1328.864766,192.168.200.2,192.168.100.1,request,122,1,196,128
1329.880349,192.168.100.1,192.168.200.2,request,122,1,197,126
1329.880398,192.168.200.2,192.168.100.1,request,122,1,197,128
1330.8957,192.168.100.1,192.168.200.2,request,122,1,198,126
1330.895756,192.168.200.2,192.168.100.1,request,122,1,198,128
1331.911457,192.168.100.1,192.168.200.2,request,122,1,199,126
1331.911503,192.168.200.2,192.168.100.1,request,122,1,199,128
1332.927269,192.168.100.1,192.168.200.2,request,122,1,200,126
1332.927317,192.168.200.2,192.168.100.1,request,122,1,200,128
1333.942973,192.168.100.1,192.168.200.2,request,122,1,201,126
1333.943022,192.168.200.2,192.168.100.1,request,122,1,201,128
1334.958624,192.168.100.1,192.168.200.2,request,122,1,202,126
1334.958675,192.168.200.2,192.168.100.1,request,122,1,202,128
1335.974212,192.168.100.1,192.168.200.2,request,122,1,203,126
1335.974262,192.168.200.2,192.168.100.1,request,122,1,203,128
1336.98983,192.168.100.1,192.168.200.2,request,122,1,204,126
1336.98988,192.168.200.2,192.168.100.1,request,122,1,204,128
1338.005451,192.168.100.1,192.168.200.2,request,122,1,205,126
1338.005503,192.168.200.2,192.168.100.1,request,122,1,205,128
1348.620376,192.168.200.2,192.168.100.2,request,1242,1,74,128
1348.625029,192.168.100.2,192.168.200.2,request,1242,1,74,126
1349.630974,192.168.200.2,192.168.100.2,request,1242,1,75,128
1349.635552,192.168.100.2,192.168.200.2,request,1242,1,75,126
1350.646679,192.168.200.2,192.168.100.2,request,1242,1,76,128
1350.651275,192.168.100.2,192.168.200.2,request,1242,1,76,126
1351.66471,192.168.200.2,192.168.100.2,request,1242,1,77,128
1351.669287,192.168.100.2,192.168.200.2,request,1242,1,77,126
1352.679997,192.168.200.2,192.168.100.2,request,1242,1,78,128
1352.684456,192.168.100.2,192.168.200.2,request,1242,1,78,126
1353.695831,192.168.200.2,192.168.100.2,request,1242,1,79,128
1353.700509,192.168.100.2,192.168.200.2,request,1242,1,79,126
1354.699148,192.168.200.2,192.168.100.2,request,1242,1,80,128
1354.703745,192.168.100.2,192.168.200.2,request,1242,1,80,126
1355.705523,192.168.200.2,192.168.100.2,request,1242,1,81,128
1355.710204,192.168.100.2,192.168.200.2,request,1242,1,81,126
1356.720974,192.168.200.2,192.168.100.2,request,1242,1,82,128
1356.72549,192.168.100.2,192.168.200.2,request,1242,1,82,126
1357.733971,192.168.200.2,192.168.100.2,request,1242,1,83,128
1357.73853,192.168.100.2,192.168.200.2,request,1242,1,83,126
1358.74525,192.168.200.2,192.168.100.2,request,1242,1,84,128
1358.749797,192.168.100.2,192.168.200.2,request,1242,1,84,126
1359.754655,192.168.200.2,192.168.100.2,request,1242,1,85,128
1359.759225,192.168.100.2,192.168.200.2,request,1242,1,85,126
1360.761069,192.168.200.2,192.168.100.2,request,1242,1,86,128
1360.765589,192.168.100.2,192.168.200.2,request,1242,1,86,126
1361.764093,192.168.200.2,192.168.100.2,request,1242,1,87,128
1361.768671,192.168.100.2,192.168.200.2,request,1242,1,87,126
1362.778534,192.168.200.2,192.168.100.2,request,1242,1,88,128
1362.783113,192.168.100.2,192.168.200.2,request,1242,1,88,126
1376.611083,192.168.200.2,192.168.100.2,request,542,1,89,128
1376.61424,192.168.100.2,192.168.200.2,request,542,1,89,126
1377.618577,192.168.200.2,192.168.100.2,request,542,1,90,128
1377.621713,192.168.100.2,192.168.200.2,request,542,1,90,126
1378.631703,192.168.200.2,192.168.100.2,request,542,1,91,128
1378.634877,192.168.100.2,192.168.200.2,request,542,1,91,126
1379.63398,192.168.200.2,192.168.100.2,request,542,1,92,128
1379.637184,192.168.100.2,192.168.200.2,request,542,1,92,126
1380.638831,192.168.200.2,192.168.100.2,request,542,1,93,128
1380.641641,192.168.100.2,192.168.200.2,request,542,1,93,126
1381.648576,192.168.200.2,192.168.100.2,request,542,1,94,128
1381.651757,192.168.100.2,192.168.200.2,request,542,1,94,126
1382.661096,192.168.200.2,192.168.100.2,request,542,1,95,128
1382.664257,192.168.100.2,192.168.200.2,request,542,1,95,126
1383.668141,192.168.200.2,192.168.100.2,request,542,1,96,128
1383.671358,192.168.100.2,192.168.200.2,request,542,1,96,126
1384.674271,192.168.200.2,192.168.100.2,request,542,1,97,128
1384.6774,192.168.100.2,192.168.200.2,request,542,1,97,126
1385.677961,192.168.200.2,192.168.100.2,request,542,1,98,128
1385.681286,192.168.100.2,192.168.200.2,request,542,1,98,126
1386.688021,192.168.200.2,192.168.100.2,request,542,1,99,128
1386.691148,192.168.100.2,192.168.200.2,request,542,1,99,126
1387.704162,192.168.200.2,192.168.100.2,request,542,1,100,128
1387.70737,192.168.100.2,192.168.200.2,request,542,1,100,126
1388.717288,192.168.200.2,192.168.100.2,request,542,1,101,128
1388.720411,192.168.100.2,192.168.200.2,request,542,1,101,126
1389.725255,192.168.200.2,192.168.100.2,request,542,1,102,128
1389.728468,192.168.100.2,192.168.200.2,request,542,1,102,126
1390.740305,192.168.200.2,192.168.100.2,request,542,1,103,128
1390.743459,192.168.100.2,192.168.200.2,request,542,1,103,126
1391.744329,192.168.200.2,192.168.100.2,request,542,1,104,128
1391.747506,192.168.100.2,192.168.200.2,request,542,1,104,126
1392.746749,192.168.200.2,192.168.100.2,request,542,1,105,128
1392.749884,192.168.100.2,192.168.200.2,request,542,1,105,126
1393.75692,192.168.200.2,192.168.100.2,request,542,1,106,128
1393.760106,192.168.100.2,192.168.200.2,request,542,1,106,126
1394.75934,192.168.200.2,192.168.100.2,request,542,1,107,128
1394.762546,192.168.100.2,192.168.200.2,request,542,1,107,126
1395.762244,192.168.200.2,192.168.100.2,request,542,1,108,128
1395.765346,192.168.100.2,192.168.200.2,request,542,1,108,126
1396.776558,192.168.200.2,192.168.100.2,request,542,1,109,128
1396.779781,192.168.100.2,192.168.200.2,request,542,1,109,126
1397.786261,192.168.200.2,192.168.100.2,request,542,1,110,128
1397.78946,192.168.100.2,192.168.200.2,request,542,1,110,126
1398.789932,192.168.200.2,192.168.100.2,request,542,1,111,128
1398.793176,192.168.100.2,192.168.200.2,request,542,1,111,126
1399.807404,192.168.200.2,192.168.100.2,request,542,1,112,128
1399.810593,192.168.100.2,192.168.200.2,request,542,1,112,126
1400.814464,192.168.200.2,192.168.100.2,request,542,1,113,128
1400.817565,192.168.100.2,192.168.200.2,request,542,1,113,126
1401.825094,192.168.200.2,192.168.100.2,request,542,1,114,128
1401.828235,192.168.100.2,192.168.200.2,request,542,1,114,126
1402.830342,192.168.200.2,192.168.100.2,request,542,1,115,128
1402.833526,192.168.100.2,192.168.200.2,request,542,1,115,126
1403.833279,192.168.200.2,192.168.100.2,request,542,1,116,128
1403.836487,192.168.100.2,192.168.200.2,request,542,1,116,126
1404.846032,192.168.200.2,192.168.100.2,request,542,1,117,128
1404.8492,192.168.100.2,192.168.200.2,request,542,1,117,126
1405.851699,192.168.200.2,192.168.100.2,request,542,1,118,128
1405.854819,192.168.100.2,192.168.200.2,request,542,1,118,126
1406.863605,192.168.200.2,192.168.100.2,request,542,1,119,128
1406.866803,192.168.100.2,192.168.200.2,request,542,1,119,126
1407.87543,192.168.200.2,192.168.100.2,request,542,1,120,128
1407.878589,192.168.100.2,192.168.200.2,request,542,1,120,126
1408.887643,192.168.200.2,192.168.100.2,request,542,1,121,128
1408.890858,192.168.100.2,192.168.200.2,request,542,1,121,126
1409.903565,192.168.200.2,192.168.100.2,request,542,1,122,128
1409.906798,192.168.100.2,192.168.200.2,request,542,1,122,126
1410.920985,192.168.200.2,192.168.100.2,request,542,1,123,128
1410.924098,192.168.100.2,192.168.200.2,request,542,1,123,126
1411.936883,192.168.200.2,192.168.100.2,request,542,1,124,128
1411.93997,192.168.100.2,192.168.200.2,request,542,1,124,126
1412.943178,192.168.200.2,192.168.100.2,request,542,1,125,128
1412.946183,192.168.100.2,192.168.200.2,request,542,1,125,126
1413.947096,192.168.200.2,192.168.100.2,request,542,1,126,128
1413.950252,192.168.100.2,192.168.200.2,request,542,1,126,126
1414.964198,192.168.200.2,192.168.100.2,request,542,1,127,128
1414.967211,192.168.100.2,192.168.200.2,request,542,1,127,126
1415.979665,192.168.200.2,192.168.100.2,request,542,1,128,128
1415.982752,192.168.100.2,192.168.200.2,request,542,1,128,126
1416.983747,192.168.200.2,192.168.100.2,request,542,1,129,128
1416.98697,192.168.100.2,192.168.200.2,request,542,1,129,126
1417.986266,192.168.200.2,192.168.100.2,request,542,1,130,128
1417.989465,192.168.100.2,192.168.200.2,request,542,1,130,126
1419.004075,192.168.200.2,192.168.100.2,request,542,1,131,128
1419.007198,192.168.100.2,192.168.200.2,request,542,1,131,126
1420.021803,192.168.200.2,192.168.100.2,request,542,1,132,128
1420.024947,192.168.100.2,192.168.200.2,request,542,1,132,126
1421.032273,192.168.200.2,192.168.100.2,request,542,1,133,128
1421.035432,192.168.100.2,192.168.200.2,request,542,1,133,126
1422.035429,192.168.200.2,192.168.100.2,request,542,1,134,128
1422.038475,192.168.100.2,192.168.200.2,request,542,1,134,126
1423.041155,192.168.200.2,192.168.100.2,request,542,1,135,128
1423.044209,192.168.100.2,192.168.200.2,request,542,1,135,126
1424.053702,192.168.200.2,192.168.100.2,request,542,1,136,128
1424.056899,192.168.100.2,192.168.200.2,request,542,1,136,126
1425.070836,192.168.200.2,192.168.100.2,request,542,1,137,128
1425.073925,192.168.100.2,192.168.200.2,request,542,1,137,126
1425.125846,192.168.100.1,192.168.200.2,request,1142,1,206,126
1425.1259,192.168.200.2,192.168.100.1,request,1142,1,206,128
1426.082909,192.168.200.2,192.168.100.2,request,542,1,138,128
1426.085971,192.168.100.2,192.168.200.2,request,542,1,138,126
1426.133104,192.168.100.1,192.168.200.2,request,1142,1,207,126
1426.133153,192.168.200.2,192.168.100.1,request,1142,1,207,128
1427.099025,192.168.200.2,192.168.100.2,request,542,1,139,128
1427.102112,192.168.100.2,192.168.200.2,request,542,1,139,126
1427.148712,192.168.100.1,192.168.200.2,request,1142,1,208,126
1427.14876,192.168.200.2,192.168.100.1,request,1142,1,208,128
1428.114446,192.168.200.2,192.168.100.2,request,542,1,140,128
1428.117564,192.168.100.2,192.168.200.2,request,542,1,140,126
1428.164319,192.168.100.1,192.168.200.2,request,1142,1,209,126
1428.16437,192.168.200.2,192.168.100.1,request,1142,1,209,128
1429.122309,192.168.200.2,192.168.100.2,request,542,1,141,128
1429.125416,192.168.100.2,192.168.200.2,request,542,1,141,126
1429.180074,192.168.100.1,192.168.200.2,request,1142,1,210,126
1429.180127,192.168.200.2,192.168.100.1,request,1142,1,210,128
1430.137521,192.168.200.2,192.168.100.2,request,542,1,142,128
1430.140699,192.168.100.2,192.168.200.2,request,542,1,142,126
1430.195678,192.168.100.1,192.168.200.2,request,1142,1,211,126
1430.195728,192.168.200.2,192.168.100.1,request,1142,1,211,128
1431.148559,192.168.200.2,192.168.100.2,request,542,1,143,128
1431.151661,192.168.100.2,192.168.200.2,request,542,1,143,126
1431.211145,192.168.100.1,192.168.200.2,request,1142,1,212,126
1431.211197,192.168.200.2,192.168.100.1,request,1142,1,212,128
1432.164365,192.168.200.2,192.168.100.2,request,542,1,144,128
1432.167495,192.168.100.2,192.168.200.2,request,542,1,144,126
1432.226944,192.168.100.1,192.168.200.2,request,1142,1,213,126
1432.226996,192.168.200.2,192.168.100.1,request,1142,1,213,128
1433.176406,192.168.200.2,192.168.100.2,request,542,1,145,128
1433.179457,192.168.100.2,192.168.200.2,request,542,1,145,126
1476.676399,192.168.200.1,192.168.200.2,request,842,1,89,128
1476.676459,192.168.200.2,192.168.200.1,request,842,1,89,128
1477.685022,192.168.200.1,192.168.200.2,request,842,1,90,128
1477.685081,192.168.200.2,192.168.200.1,request,842,1,90,128
1478.700538,192.168.200.1,192.168.200.2,request,842,1,91,128
1478.700587,192.168.200.2,192.168.200.1,request,842,1,91,128
1479.707049,192.168.200.1,192.168.200.2,request,842,1,92,128
1479.707097,192.168.200.2,192.168.200.1,request,842,1,92,128
1480.716737,192.168.200.1,192.168.200.2,request,842,1,93,128
1480.716784,192.168.200.2,192.168.200.1,request,842,1,93,128
1481.72129,192.168.200.1,192.168.200.2,request,842,1,94,128
1481.721338,192.168.200.2,192.168.200.1,request,842,1,94,128
1482.725072,192.168.200.1,192.168.200.2,request,842,1,95,128
1482.725122,192.168.200.2,192.168.200.1,request,842,1,95,128
1483.740311,192.168.200.1,192.168.200.2,request,842,1,96,128
1483.740374,192.168.200.2,192.168.200.1,request,842,1,96,128
1484.75242,192.168.200.1,192.168.200.2,request,842,1,97,128
1484.752483,192.168.200.2,192.168.200.1,request,842,1,97,128
1485.758942,192.168.200.1,192.168.200.2,request,842,1,98,128
1485.759006,192.168.200.2,192.168.200.1,request,842,1,98,128
1486.766733,192.168.200.1,192.168.200.2,request,842,1,99,128
1486.7668,192.168.200.2,192.168.200.1,request,842,1,99,128
1487.091253,192.168.200.2,192.168.100.1,request,642,1,146,128
1487.0946,192.168.100.1,192.168.200.2,request,642,1,146,126
1487.774198,192.168.200.1,192.168.200.2,request,842,1,100,128
1487.774261,192.168.200.2,192.168.200.1,request,842,1,100,128
1488.102949,192.168.200.2,192.168.100.1,request,642,1,147,128
1488.106244,192.168.100.1,192.168.200.2,request,642,1,147,126
1488.786572,192.168.200.1,192.168.200.2,request,842,1,101,128
1488.786622,192.168.200.2,192.168.200.1,request,842,1,101,128
1489.118748,192.168.200.2,192.168.100.1,request,642,1,148,128
1489.122107,192.168.100.1,192.168.200.2,request,642,1,148,126
1489.802321,192.168.200.1,192.168.200.2,request,842,1,102,128
1489.802381,192.168.200.2,192.168.200.1,request,842,1,102,128
1490.80878,192.168.200.1,192.168.200.2,request,842,1,103,128
1490.808828,192.168.200.2,192.168.200.1,request,842,1,103,128
1491.820493,192.168.200.1,192.168.200.2,request,842,1,104,128
1491.820557,192.168.200.2,192.168.200.1,request,842,1,104,128
1492.823026,192.168.200.1,192.168.200.2,request,842,1,105,128
1492.823091,192.168.200.2,192.168.200.1,request,842,1,105,128
1493.828879,192.168.200.1,192.168.200.2,request,842,1,106,128
1493.828938,192.168.200.2,192.168.200.1,request,842,1,106,128
1494.831639,192.168.200.1,192.168.200.2,request,842,1,107,128
1494.831688,192.168.200.2,192.168.200.1,request,842,1,107,128
1495.839734,192.168.200.1,192.168.200.2,request,842,1,108,128
1495.839792,192.168.200.2,192.168.200.1,request,842,1,108,128
1496.855025,192.168.200.1,192.168.200.2,request,842,1,109,128
1496.855078,192.168.200.2,192.168.200.1,request,842,1,109,128
1497.860478,192.168.200.1,192.168.200.2,request,842,1,110,128
1497.860539,192.168.200.2,192.168.200.1,request,842,1,110,128
1498.873709,192.168.200.1,192.168.200.2,request,842,1,111,128
1498.873769,192.168.200.2,192.168.200.1,request,842,1,111,128
1499.877865,192.168.200.1,192.168.200.2,request,842,1,112,128
1499.877929,192.168.200.2,192.168.200.1,request,842,1,112,128
1500.881265,192.168.200.1,192.168.200.2,request,842,1,113,128
1500.881327,192.168.200.2,192.168.200.1,request,842,1,113,128
1501.893022,192.168.200.1,192.168.200.2,request,842,1,114,128
1501.893071,192.168.200.2,192.168.200.1,request,842,1,114,128
1502.90907,192.168.200.1,192.168.200.2,request,842,1,115,128
1502.909131,192.168.200.2,192.168.200.1,request,842,1,115,128
1503.913927,192.168.200.1,192.168.200.2,request,842,1,116,128
1503.913977,192.168.200.2,192.168.200.1,request,842,1,116,128
