time,src,dst,type,bytes,id,seq,ttl
1044.226525,192.168.100.2,192.168.200.1,request,142,1,192,128
1044.228968,192.168.200.1,192.168.100.2,request,142,1,192,126
1045.24392,192.168.100.2,192.168.200.1,request,142,1,193,128
1045.246333,192.168.200.1,192.168.100.2,request,142,1,193,126
1046.259581,192.168.100.2,192.168.200.1,request,142,1,194,128
1046.261965,192.168.200.1,192.168.100.2,request,142,1,194,126
1047.275217,192.168.100.2,192.168.200.1,request,142,1,195,128
1047.277601,192.168.200.1,192.168.100.2,request,142,1,195,126
1048.290849,192.168.100.2,192.168.200.1,request,142,1,196,128
1048.293369,192.168.200.1,192.168.100.2,request,142,1,196,126
1049.306569,192.168.100.2,192.168.200.1,request,142,1,197,128
1049.309075,192.168.200.1,192.168.100.2,request,142,1,197,126
1050.322105,192.168.100.2,192.168.200.1,request,142,1,198,128
1050.324464,192.168.200.1,192.168.100.2,request,142,1,198,126
1051.337761,192.168.100.2,192.168.200.1,request,142,1,199,128
1051.340171,192.168.200.1,192.168.100.2,request,142,1,199,126
1059.488175,192.168.100.1,192.168.100.2,request,842,1,111,128
1059.488234,192.168.100.2,192.168.100.1,request,842,1,111,128
1060.498575,192.168.100.1,192.168.100.2,request,842,1,112,128
1060.498628,192.168.100.2,192.168.100.1,request,842,1,112,128
1061.514259,192.168.100.1,192.168.100.2,request,842,1,113,128
1061.51431,192.168.100.2,192.168.100.1,request,842,1,113,128
1062.529887,192.168.100.1,192.168.100.2,request,842,1,114,128
1062.529939,192.168.100.2,192.168.100.1,request,842,1,114,128
1063.545536,192.168.100.1,192.168.100.2,request,842,1,115,128
1063.545593,192.168.100.2,192.168.100.1,request,842,1,115,128
1064.56116,192.168.100.1,192.168.100.2,request,842,1,116,128
1064.561216,192.168.100.2,192.168.100.1,request,842,1,116,128
1065.576838,192.168.100.1,192.168.100.2,request,842,1,117,128
1065.57689,192.168.100.2,192.168.100.1,request,842,1,117,128
1066.592487,192.168.100.1,192.168.100.2,request,842,1,118,128
1066.592544,192.168.100.2,192.168.100.1,request,842,1,118,128
1067.608137,192.168.100.1,192.168.100.2,request,842,1,119,128
1067.608189,192.168.100.2,192.168.100.1,request,842,1,119,128
1068.623773,192.168.100.1,192.168.100.2,request,842,1,120,128
1068.623824,192.168.100.2,192.168.100.1,request,842,1,120,128
1069.63939,192.168.100.1,192.168.100.2,request,842,1,121,128
1069.639447,192.168.100.2,192.168.100.1,request,842,1,121,128
1070.655056,192.168.100.1,192.168.100.2,request,842,1,122,128
1070.655109,192.168.100.2,192.168.100.1,request,842,1,122,128
1071.670735,192.168.100.1,192.168.100.2,request,842,1,123,128
1071.670788,192.168.100.2,192.168.100.1,request,842,1,123,128
1072.686317,192.168.100.1,192.168.100.2,request,842,1,124,128
1072.686373,192.168.100.2,192.168.100.1,request,842,1,124,128
1073.702055,192.168.100.1,192.168.100.2,request,842,1,125,128
1073.702107,192.168.100.2,192.168.100.1,request,842,1,125,128
1074.717638,192.168.100.1,192.168.100.2,request,842,1,126,128
1074.717694,192.168.100.2,192.168.100.1,request,842,1,126,128
1075.733325,192.168.100.1,192.168.100.2,request,842,1,127,128
1075.733379,192.168.100.2,192.168.100.1,request,842,1,127,128
1076.748935,192.168.100.1,192.168.100.2,request,842,1,128,128
1076.748988,192.168.100.2,192.168.100.1,request,842,1,128,128
1077.764591,192.168.100.1,192.168.100.2,request,842,1,129,128
1077.764649,192.168.100.2,192.168.100.1,request,842,1,129,128
1078.780279,192.168.100.1,192.168.100.2,request,842,1,130,128
1078.780331,192.168.100.2,192.168.100.1,request,842,1,130,128
1079.795909,192.168.100.1,192.168.100.2,request,842,1,131,128
1079.795964,192.168.100.2,192.168.100.1,request,842,1,131,128
1080.811577,192.168.100.1,192.168.100.2,request,842,1,132,128
1080.811629,192.168.100.2,192.168.100.1,request,842,1,132,128
1081.827189,192.168.100.1,192.168.100.2,request,842,1,133,128
1081.827241,192.168.100.2,192.168.100.1,request,842,1,133,128
1082.842854,192.168.100.1,192.168.100.2,request,842,1,134,128
1082.842907,192.168.100.2,192.168.100.1,request,842,1,134,128
1083.858476,192.168.100.1,192.168.100.2,request,842,1,135,128
1083.858529,192.168.100.2,192.168.100.1,request,842,1,135,128
1084.874134,192.168.100.1,192.168.100.2,request,842,1,136,128
1084.874185,192.168.100.2,192.168.100.1,request,842,1,136,128
1085.889857,192.168.100.1,192.168.100.2,request,842,1,137,128
1085.889908,192.168.100.2,192.168.100.1,request,842,1,137,128
1086.905457,192.168.100.1,192.168.100.2,request,842,1,138,128
1086.905508,192.168.100.2,192.168.100.1,request,842,1,138,128
1087.921121,192.168.100.1,192.168.100.2,request,842,1,139,128
1087.921173,192.168.100.2,192.168.100.1,request,842,1,139,128
1088.936737,192.168.100.1,192.168.100.2,request,842,1,140,128
1088.93679,192.168.100.2,192.168.100.1,request,842,1,140,128
1089.952374,192.168.100.1,192.168.100.2,request,842,1,141,128
1089.952428,192.168.100.2,192.168.100.1,request,842,1,141,128
1090.96802,192.168.100.1,192.168.100.2,request,842,1,142,128
1090.968071,192.168.100.2,192.168.100.1,request,842,1,142,128
1091.983733,192.168.100.1,192.168.100.2,request,842,1,143,128
1091.983785,192.168.100.2,192.168.100.1,request,842,1,143,128
1092.999365,192.168.100.1,192.168.100.2,request,842,1,144,128
1092.999417,192.168.100.2,192.168.100.1,request,842,1,144,128
1094.01499,192.168.100.1,192.168.100.2,request,842,1,145,128
1094.015041,192.168.100.2,192.168.100.1,request,842,1,145,128
1095.030709,192.168.100.1,192.168.100.2,request,842,1,146,128
1095.030759,192.168.100.2,192.168.100.1,request,842,1,146,128
1096.046265,192.168.100.1,192.168.100.2,request,842,1,147,128
1096.046316,192.168.100.2,192.168.100.1,request,842,1,147,128
1097.062008,192.168.100.1,192.168.100.2,request,842,1,148,128
1097.062059,192.168.100.2,192.168.100.1,request,842,1,148,128
1098.077559,192.168.100.1,192.168.100.2,request,842,1,149,128
1098.07761,192.168.100.2,192.168.100.1,request,842,1,149,128
1099.093214,192.168.100.1,192.168.100.2,request,842,1,150,128
1099.093264,192.168.100.2,192.168.100.1,request,842,1,150,128
1100.108917,192.168.100.1,192.168.100.2,request,842,1,151,128
1100.108971,192.168.100.2,192.168.100.1,request,842,1,151,128
1101.124552,192.168.100.1,192.168.100.2,request,842,1,152,128
1101.124605,192.168.100.2,192.168.100.1,request,842,1,152,128
1102.140191,192.168.100.1,192.168.100.2,request,842,1,153,128
1102.140242,192.168.100.2,192.168.100.1,request,842,1,153,128
1103.155842,192.168.100.1,192.168.100.2,request,842,1,154,128
1103.155894,192.168.100.2,192.168.100.1,request,842,1,154,128
1104.17148,192.168.100.1,192.168.100.2,request,842,1,155,128
1104.17153,192.168.100.2,192.168.100.1,request,842,1,155,128
1105.18711,192.168.100.1,192.168.100.2,request,842,1,156,128
1105.187161,192.168.100.2,192.168.100.1,request,842,1,156,128
1106.202757,192.168.100.1,192.168.100.2,request,842,1,157,128
1106.202807,192.168.100.2,192.168.100.1,request,842,1,157,128
1107.21845,192.168.100.1,192.168.100.2,request,842,1,158,128
1107.2185,192.168.100.2,192.168.100.1,request,842,1,158,128
1108.234093,192.168.100.1,192.168.100.2,request,842,1,159,128
1108.234143,192.168.100.2,192.168.100.1,request,842,1,159,128
1109.249756,192.168.100.1,192.168.100.2,request,842,1,160,128
1109.249805,192.168.100.2,192.168.100.1,request,842,1,160,128
1110.265362,192.168.100.1,192.168.100.2,request,842,1,161,128
1110.265414,192.168.100.2,192.168.100.1,request,842,1,161,128
1111.281052,192.168.100.1,192.168.100.2,request,842,1,162,128
1111.281102,192.168.100.2,192.168.100.1,request,842,1,162,128
1112.296703,192.168.100.1,192.168.100.2,request,842,1,163,128
1112.296754,192.168.100.2,192.168.100.1,request,842,1,163,128
1113.312344,192.168.100.1,192.168.100.2,request,842,1,164,128
1113.312395,192.168.100.2,192.168.100.1,request,842,1,164,128
1114.327983,192.168.100.1,192.168.100.2,request,842,1,165,128
1114.328033,192.168.100.2,192.168.100.1,request,842,1,165,128
1115.343596,192.168.100.1,192.168.100.2,request,842,1,166,128
1115.343647,192.168.100.2,192.168.100.1,request,842,1,166,128
1116.359338,192.168.100.1,192.168.100.2,request,842,1,167,128
1116.359389,192.168.100.2,192.168.100.1,request,842,1,167,128
1117.374919,192.168.100.1,192.168.100.2,request,842,1,168,128
1117.374969,192.168.100.2,192.168.100.1,request,842,1,168,128
1118.390544,192.168.100.1,192.168.100.2,request,842,1,169,128
1118.390596,192.168.100.2,192.168.100.1,request,842,1,169,128
1119.406193,192.168.100.1,192.168.100.2,request,842,1,170,128
1119.406245,192.168.100.2,192.168.100.1,request,842,1,170,128
1120.421941,192.168.100.1,192.168.100.2,request,842,1,171,128
1120.421992,192.168.100.2,192.168.100.1,request,842,1,171,128
1121.437245,192.168.100.1,192.168.100.2,request,842,1,172,128
1121.437306,192.168.100.2,192.168.100.1,request,842,1,172,128
1122.453141,192.168.100.1,192.168.100.2,request,842,1,173,128
1122.453195,192.168.100.2,192.168.100.1,request,842,1,173,128
1123.468795,192.168.100.1,192.168.100.2,request,842,1,174,128
1123.468847,192.168.100.2,192.168.100.1,request,842,1,174,128
1157.161919,192.168.100.2,192.168.200.2,request,242,1,200,128
1157.164485,192.168.200.2,192.168.100.2,request,242,1,200,126
1158.167132,192.168.100.2,192.168.200.2,request,242,1,201,128
1158.169544,192.168.200.2,192.168.100.2,request,242,1,201,126
1159.182801,192.168.100.2,192.168.200.2,request,242,1,202,128
1159.185438,192.168.200.2,192.168.100.2,request,242,1,202,126
1160.198409,192.168.100.2,192.168.200.2,request,242,1,203,128
1160.200949,192.168.200.2,192.168.100.2,request,242,1,203,126
1161.214075,192.168.100.2,192.168.200.2,request,242,1,204,128
1161.2166,192.168.200.2,192.168.100.2,request,242,1,204,126
1162.229739,192.168.100.2,192.168.200.2,request,242,1,205,128
1162.232322,192.168.200.2,192.168.100.2,request,242,1,205,126
1163.245369,192.168.100.2,192.168.200.2,request,242,1,206,128
1163.24796,192.168.200.2,192.168.100.2,request,242,1,206,126
1187.524916,192.168.200.2,192.168.100.2,request,1242,1,74,126
1187.524972,192.168.100.2,192.168.200.2,request,1242,1,74,128
1188.535583,192.168.200.2,192.168.100.2,request,1242,1,75,126
1188.535643,192.168.100.2,192.168.200.2,request,1242,1,75,128
1189.551251,192.168.200.2,192.168.100.2,request,1242,1,76,126
1189.551311,192.168.100.2,192.168.200.2,request,1242,1,76,128
1190.569274,192.168.200.2,192.168.100.2,request,1242,1,77,126
1190.569335,192.168.100.2,192.168.200.2,request,1242,1,77,128
1191.584555,192.168.200.2,192.168.100.2,request,1242,1,78,126
1191.584605,192.168.100.2,192.168.200.2,request,1242,1,78,128
1192.600473,192.168.200.2,192.168.100.2,request,1242,1,79,126
1192.600532,192.168.100.2,192.168.200.2,request,1242,1,79,128
1193.603767,192.168.200.2,192.168.100.2,request,1242,1,80,126
1193.603817,192.168.100.2,192.168.200.2,request,1242,1,80,128
1194.610204,192.168.200.2,192.168.100.2,request,1242,1,81,126
1194.610256,192.168.100.2,192.168.200.2,request,1242,1,81,128
1195.625564,192.168.200.2,192.168.100.2,request,1242,1,82,126
1195.625624,192.168.100.2,192.168.200.2,request,1242,1,82,128
1196.638523,192.168.200.2,192.168.100.2,request,1242,1,83,126
1196.638585,192.168.100.2,192.168.200.2,request,1242,1,83,128
1197.649873,192.168.200.2,192.168.100.2,request,1242,1,84,126
1197.649937,192.168.100.2,192.168.200.2,request,1242,1,84,128
1198.659266,192.168.200.2,192.168.100.2,request,1242,1,85,126
1198.659318,192.168.100.2,192.168.200.2,request,1242,1,85,128
1199.665637,192.168.200.2,192.168.100.2,request,1242,1,86,126
1199.665697,192.168.100.2,192.168.200.2,request,1242,1,86,128
1200.668722,192.168.200.2,192.168.100.2,request,1242,1,87,126
1200.668773,192.168.100.2,192.168.200.2,request,1242,1,87,128
1201.683167,192.168.200.2,192.168.100.2,request,1242,1,88,126
1201.683232,192.168.100.2,192.168.200.2,request,1242,1,88,128
1215.515061,192.168.200.2,192.168.100.2,request,542,1,89,126
1215.515123,192.168.100.2,192.168.200.2,request,542,1,89,128
1216.522534,192.168.200.2,192.168.100.2,request,542,1,90,126
1216.522596,192.168.100.2,192.168.200.2,request,542,1,90,128
1217.535725,192.168.200.2,192.168.100.2,request,542,1,91,126
1217.535777,192.168.100.2,192.168.200.2,request,542,1,91,128
1218.537985,192.168.200.2,192.168.100.2,request,542,1,92,126
1218.538046,192.168.100.2,192.168.200.2,request,542,1,92,128
1219.542803,192.168.200.2,192.168.100.2,request,542,1,93,126
1219.542875,192.168.100.2,192.168.200.2,request,542,1,93,128
1220.552657,192.168.200.2,192.168.100.2,request,542,1,94,126
1220.552707,192.168.100.2,192.168.200.2,request,542,1,94,128
1221.565071,192.168.200.2,192.168.100.2,request,542,1,95,126
1221.565133,192.168.100.2,192.168.200.2,request,542,1,95,128
1222.572216,192.168.200.2,192.168.100.2,request,542,1,96,126
1222.572266,192.168.100.2,192.168.200.2,request,542,1,96,128
1223.578307,192.168.200.2,192.168.100.2,request,542,1,97,126
1223.578358,192.168.100.2,192.168.200.2,request,542,1,97,128
1224.582069,192.168.200.2,192.168.100.2,request,542,1,98,126
1224.582129,192.168.100.2,192.168.200.2,request,542,1,98,128
1225.592037,192.168.200.2,192.168.100.2,request,542,1,99,126
1225.59209,192.168.100.2,192.168.200.2,request,542,1,99,128
1226.608221,192.168.200.2,192.168.100.2,request,542,1,100,126
1226.608282,192.168.100.2,192.168.200.2,request,542,1,100,128
1227.621278,192.168.200.2,192.168.100.2,request,542,1,101,126
1227.621329,192.168.100.2,192.168.200.2,request,542,1,101,128
1228.629381,192.168.200.2,192.168.100.2,request,542,1,102,126
1228.629441,192.168.100.2,192.168.200.2,request,542,1,102,128
1229.644379,192.168.200.2,192.168.100.2,request,542,1,103,126
1229.64443,192.168.100.2,192.168.200.2,request,542,1,103,128
1230.648437,192.168.200.2,192.168.100.2,request,542,1,104,126
1230.648489,192.168.100.2,192.168.200.2,request,542,1,104,128
1231.650828,192.168.200.2,192.168.100.2,request,542,1,105,126
1231.650879,192.168.100.2,192.168.200.2,request,542,1,105,128
1232.661001,192.168.200.2,192.168.100.2,request,542,1,106,126
1232.661052,192.168.100.2,192.168.200.2,request,542,1,106,128
1233.663458,192.168.200.2,192.168.100.2,request,542,1,107,126
1233.663518,192.168.100.2,192.168.200.2,request,542,1,107,128
1234.666287,192.168.200.2,192.168.100.2,request,542,1,108,126
1234.666348,192.168.100.2,192.168.200.2,request,542,1,108,128
1235.680686,192.168.200.2,192.168.100.2,request,542,1,109,126
1235.68074,192.168.100.2,192.168.200.2,request,542,1,109,128
1236.690351,192.168.200.2,192.168.100.2,request,542,1,110,126
1236.690411,192.168.100.2,192.168.200.2,request,542,1,110,128
1237.694073,192.168.200.2,192.168.100.2,request,542,1,111,126
1237.694125,192.168.100.2,192.168.200.2,request,542,1,111,128
1238.711559,192.168.200.2,192.168.100.2,request,542,1,112,126
1238.711621,192.168.100.2,192.168.200.2,request,542,1,112,128
1239.718495,192.168.200.2,192.168.100.2,request,542,1,113,126
1239.718556,192.168.100.2,192.168.200.2,request,542,1,113,128
1240.729171,192.168.200.2,192.168.100.2,request,542,1,114,126
1240.729235,192.168.100.2,192.168.200.2,request,542,1,114,128
1241.734498,192.168.200.2,192.168.100.2,request,542,1,115,126
1241.734558,192.168.100.2,192.168.200.2,request,542,1,115,128
1242.737439,192.168.200.2,192.168.100.2,request,542,1,116,126
1242.737498,192.168.100.2,192.168.200.2,request,542,1,116,128
1243.750148,192.168.200.2,192.168.100.2,request,542,1,117,126
1243.750203,192.168.100.2,192.168.200.2,request,542,1,117,128
1244.755828,192.168.200.2,192.168.100.2,request,542,1,118,126
1244.755887,192.168.100.2,192.168.200.2,request,542,1,118,128
1245.767771,192.168.200.2,192.168.100.2,request,542,1,119,126
1245.767825,192.168.100.2,192.168.200.2,request,542,1,119,128
1246.779572,192.168.200.2,192.168.100.2,request,542,1,120,126
1246.77964,192.168.100.2,192.168.200.2,request,542,1,120,128
1247.791858,192.168.200.2,192.168.100.2,request,542,1,121,126
1247.79191,192.168.100.2,192.168.200.2,request,542,1,121,128
1248.807761,192.168.200.2,192.168.100.2,request,542,1,122,126
1248.807822,192.168.100.2,192.168.200.2,request,542,1,122,128
1249.34564,192.168.100.2,192.168.200.1,request,542,1,207,128
1249.348711,192.168.200.1,192.168.100.2,request,542,1,207,126
1249.825159,192.168.200.2,192.168.100.2,request,542,1,123,126
1249.82522,192.168.100.2,192.168.200.2,request,542,1,123,128
1250.355747,192.168.100.2,192.168.200.1,request,542,1,208,128
1250.358813,192.168.200.1,192.168.100.2,request,542,1,208,126
1250.841036,192.168.200.2,192.168.100.2,request,542,1,124,126
1250.841084,192.168.100.2,192.168.200.2,request,542,1,124,128
1251.371393,192.168.100.2,192.168.200.1,request,542,1,209,128
1251.374408,192.168.200.1,192.168.100.2,request,542,1,209,126
1251.847246,192.168.200.2,192.168.100.2,request,542,1,125,126
1251.847305,192.168.100.2,192.168.200.2,request,542,1,125,128
1252.387011,192.168.100.2,192.168.200.1,request,542,1,210,128
1252.3901,192.168.200.1,192.168.100.2,request,542,1,210,126
1252.851203,192.168.200.2,192.168.100.2,request,542,1,126,126
1252.851252,192.168.100.2,192.168.200.2,request,542,1,126,128
1253.40268,192.168.100.2,192.168.200.1,request,542,1,211,128
1253.405788,192.168.200.1,192.168.100.2,request,542,1,211,126
1253.868296,192.168.200.2,192.168.100.2,request,542,1,127,126
1253.868346,192.168.100.2,192.168.200.2,request,542,1,127,128
1254.418301,192.168.100.2,192.168.200.1,request,542,1,212,128
1254.421429,192.168.200.1,192.168.100.2,request,542,1,212,126
1254.883793,192.168.200.2,192.168.100.2,request,542,1,128,126
1254.883847,192.168.100.2,192.168.200.2,request,542,1,128,128
1255.433945,192.168.100.2,192.168.200.1,request,542,1,213,128
1255.437089,192.168.200.1,192.168.100.2,request,542,1,213,126
1255.88793,192.168.200.2,192.168.100.2,request,542,1,129,126
1255.887993,192.168.100.2,192.168.200.2,request,542,1,129,128
1256.449573,192.168.100.2,192.168.200.1,request,542,1,214,128
1256.452645,192.168.200.1,192.168.100.2,request,542,1,214,126
1256.890402,192.168.200.2,192.168.100.2,request,542,1,130,126
1256.890463,192.168.100.2,192.168.200.2,request,542,1,130,128
1257.465211,192.168.100.2,192.168.200.1,request,542,1,215,128
1257.468331,192.168.200.1,192.168.100.2,request,542,1,215,126
1257.908198,192.168.200.2,192.168.100.2,request,542,1,131,126
1257.908262,192.168.100.2,192.168.200.2,request,542,1,131,128
1258.480848,192.168.100.2,192.168.200.1,request,542,1,216,128
1258.483891,192.168.200.1,192.168.100.2,request,542,1,216,126
1258.925999,192.168.200.2,192.168.100.2,request,542,1,132,126
1258.926051,192.168.100.2,192.168.200.2,request,542,1,132,128
1259.496455,192.168.100.2,192.168.200.1,request,542,1,217,128
1259.499236,192.168.200.1,192.168.100.2,request,542,1,217,126
1259.936455,192.168.200.2,192.168.100.2,request,542,1,133,126
1259.936515,192.168.100.2,192.168.200.2,request,542,1,133,128
1260.512091,192.168.100.2,192.168.200.1,request,542,1,218,128
1260.515179,192.168.200.1,192.168.100.2,request,542,1,218,126
1260.939551,192.168.200.2,192.168.100.2,request,542,1,134,126
1260.939601,192.168.100.2,192.168.200.2,request,542,1,134,128
1261.527729,192.168.100.2,192.168.200.1,request,542,1,219,128
1261.530845,192.168.200.1,192.168.100.2,request,542,1,219,126
1261.945312,192.168.200.2,192.168.100.2,request,542,1,135,126
1261.945373,192.168.100.2,192.168.200.2,request,542,1,135,128
1262.543364,192.168.100.2,192.168.200.1,request,542,1,220,128
1262.546567,192.168.200.1,192.168.100.2,request,542,1,220,126
1262.957911,192.168.200.2,192.168.100.2,request,542,1,136,126
1262.957961,192.168.100.2,192.168.200.2,request,542,1,136,128
1263.559003,192.168.100.2,192.168.200.1,request,542,1,221,128
1263.562137,192.168.200.1,192.168.100.2,request,542,1,221,126
1263.974993,192.168.200.2,192.168.100.2,request,542,1,137,126
1263.975055,192.168.100.2,192.168.200.2,request,542,1,137,128
1264.57468,192.168.100.2,192.168.200.1,request,542,1,222,128
1264.577903,192.168.200.1,192.168.100.2,request,542,1,222,126
1264.98708,192.168.200.2,192.168.100.2,request,542,1,138,126
1264.98714,192.168.100.2,192.168.200.2,request,542,1,138,128
1265.590308,192.168.100.2,192.168.200.1,request,542,1,223,128
1265.593359,192.168.200.1,192.168.100.2,request,542,1,223,126
1266.003174,192.168.200.2,192.168.100.2,request,542,1,139,126
1266.003226,192.168.100.2,192.168.200.2,request,542,1,139,128
1266.605967,192.168.100.2,192.168.200.1,request,542,1,224,128
1266.609035,192.168.200.1,192.168.100.2,request,542,1,224,126
1267.018623,192.168.200.2,192.168.100.2,request,542,1,140,126
1267.018684,192.168.100.2,192.168.200.2,request,542,1,140,128
1267.621549,192.168.100.2,192.168.200.1,request,542,1,225,128
1267.62458,192.168.200.1,192.168.100.2,request,542,1,225,126
1268.026469,192.168.200.2,192.168.100.2,request,542,1,141,126
1268.026529,192.168.100.2,192.168.200.2,request,542,1,141,128
1268.637209,192.168.100.2,192.168.200.1,request,542,1,226,128
1268.640448,192.168.200.1,192.168.100.2,request,542,1,226,126
1269.041797,192.168.200.2,192.168.100.2,request,542,1,142,126
1269.041859,192.168.100.2,192.168.200.2,request,542,1,142,128
1269.652826,192.168.100.2,192.168.200.1,request,542,1,227,128
1269.655916,192.168.200.1,192.168.100.2,request,542,1,227,126
1270.052778,192.168.200.2,192.168.100.2,request,542,1,143,126
1270.05284,192.168.100.2,192.168.200.2,request,542,1,143,128
1270.668478,192.168.100.2,192.168.200.1,request,542,1,228,128
1270.671505,192.168.200.1,192.168.100.2,request,542,1,228,126
1271.068647,192.168.200.2,192.168.100.2,request,542,1,144,126
1271.068707,192.168.100.2,192.168.200.2,request,542,1,144,128
1271.684117,192.168.100.2,192.168.200.1,request,542,1,229,128
1271.687309,192.168.200.1,192.168.100.2,request,542,1,229,126
1272.080588,192.168.200.2,192.168.100.2,request,542,1,145,126
1272.080647,192.168.100.2,192.168.200.2,request,542,1,145,128
1272.699749,192.168.100.2,192.168.200.1,request,542,1,230,128
1272.702786,192.168.200.1,192.168.100.2,request,542,1,230,126
1273.715372,192.168.100.2,192.168.200.1,request,542,1,231,128
1273.718556,192.168.200.1,192.168.100.2,request,542,1,231,126
1274.731008,192.168.100.2,192.168.200.1,request,542,1,232,128
1274.734094,192.168.200.1,192.168.100.2,request,542,1,232,126
1275.74668,192.168.100.2,192.168.200.1,request,542,1,233,128
1275.749791,192.168.200.1,192.168.100.2,request,542,1,233,126
1276.762254,192.168.100.2,192.168.200.1,request,542,1,234,128
1276.765334,192.168.200.1,192.168.100.2,request,542,1,234,126
1277.777955,192.168.100.2,192.168.200.1,request,542,1,235,128
1277.781043,192.168.200.1,192.168.100.2,request,542,1,235,126
1278.793553,192.168.100.2,192.168.200.1,request,542,1,236,128
1278.796662,192.168.200.1,192.168.100.2,request,542,1,236,126
